lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_at_minus_1v_a,current_at_0v_a,current_at_plus_1v_a,wavelength_start_nm,wavelength_stop_nm,point_count,il_min_db,il_max_db,il_mean_db,extinction_ratio_db,wavelength_at_min_il_nm,wavelength_at_max_il_nm,modulation_null_count,modulation_fsr_nm,modulation_mean_abs_dlambda_dv_nm_per_v,modulation_mean_dlambda_dv_nm_per_v,modulation_dlambda_dv_by_null_nm_per_v,modulation_null_wavelengths_0v_nm,modulation_r2_by_null,vpi_mean_v,vpi_min_v,vpi_max_v,vpi_by_null_v,source_file
HY202103,D08,DCM_LMZO,-3,-1,20190526_082853,MZMOTE_LULAB_380_500,0.0,6.287032e-08,1.272594e-10,0.006482825,1279.9836,1339.9927,6000,-43.91930389404297,-6.524080276489258,-17.959796247084935,37.39522361755371,1338.6241,1303.4618,6,5.21627,0.188102,-0.188102,-0.207971;-0.172943;-0.165234;-0.179783;-0.183303;-0.219377,1289.0721;1298.8020;1308.4595;1318.5066;1328.4828;1338.7460,0.987185;0.991313;0.977687;0.946025;0.982742;0.775551,14.0051,11.8888,15.7845,12.540825;15.080897;15.784456;14.507130;14.228547;11.888811,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-1,20190526_082853,MZMOTE_LULAB_380_500,0.5,6.287032e-08,1.272594e-10,0.006482825,1279.9832,1339.9907,6000,-44.083560943603516,-6.547754764556885,-17.970978895664214,37.53580617904663,1338.4479,1303.4516,6,5.21627,0.188102,-0.188102,-0.207971;-0.172943;-0.165234;-0.179783;-0.183303;-0.219377,1289.0721;1298.8020;1308.4595;1318.5066;1328.4828;1338.7460,0.987185;0.991313;0.977687;0.946025;0.982742;0.775551,14.0051,11.8888,15.7845,12.540825;15.080897;15.784456;14.507130;14.228547;11.888811,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,-1,20190526_082853,MZMOTE_LULAB_380_500,-2.0,5.356805e-08,1.244943e-10,0.006656053,1279.9825,1339.9912,6000,-44.88404083251953,-7.307351589202881,-18.82381727774938,37.57668924331665,1337.8231,1302.8766,6,4.84686,0.186506,-0.186506,-0.193777;-0.194560;-0.216051;-0.192554;-0.188149;-0.133943,1288.1432;1297.7615;1307.5194;1317.4064;1327.4972;1337.5942,0.984495;0.996935;0.969763;0.974112;0.947208;0.871723,13.2897,11.2169,18.093,12.506280;12.455958;11.216918;12.585704;12.880413;18.093023,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,-1,20190526_082853,MZMOTE_LULAB_380_500,-1.5,5.356805e-08,1.244943e-10,0.006656053,1279.9829,1339.9911,6000,-45.02020263671875,-7.296834945678711,-18.83962748169899,37.72336769104004,1337.7937,1302.8769,6,4.84686,0.186506,-0.186506,-0.193777;-0.194560;-0.216051;-0.192554;-0.188149;-0.133943,1288.1432;1297.7615;1307.5194;1317.4064;1327.4972;1337.5942,0.984495;0.996935;0.969763;0.974112;0.947208;0.871723,13.2897,11.2169,18.093,12.506280;12.455958;11.216918;12.585704;12.880413;18.093023,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,-1,20190526_082853,MZMOTE_LULAB_380_500,-1.0,5.356805e-08,1.244943e-10,0.006656053,1279.9828,1339.9919,6000,-45.17803192138672,-7.294558525085449,-18.838025640567142,37.88347339630127,1337.765,1302.7596,6,4.84686,0.186506,-0.186506,-0.193777;-0.194560;-0.216051;-0.192554;-0.188149;-0.133943,1288.1432;1297.7615;1307.5194;1317.4064;1327.4972;1337.5942,0.984495;0.996935;0.969763;0.974112;0.947208;0.871723,13.2897,11.2169,18.093,12.506280;12.455958;11.216918;12.585704;12.880413;18.093023,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,-1,20190526_082853,MZMOTE_LULAB_380_500,-0.5,5.356805e-08,1.244943e-10,0.006656053,1279.9831,1339.9913,6000,-45.155372619628906,-7.343742847442627,-18.822940761089324,37.81162977218628,1337.6747,1302.739,6,4.84686,0.186506,-0.186506,-0.193777;-0.194560;-0.216051;-0.192554;-0.188149;-0.133943,1288.1432;1297.7615;1307.5194;1317.4064;1327.4972;1337.5942,0.984495;0.996935;0.969763;0.974112;0.947208;0.871723,13.2897,11.2169,18.093,12.506280;12.455958;11.216918;12.585704;12.880413;18.093023,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,-1,20190526_082853,MZMOTE_LULAB_380_500,0.0,5.356805e-08,1.244943e-10,0.006656053,1279.9826,1339.9904,6000,-45.27248001098633,-7.3531646728515625,-18.836810380379358,37.919315338134766,1337.6534,1302.1766,6,4.84686,0.186506,-0.186506,-0.193777;-0.194560;-0.216051;-0.192554;-0.188149;-0.133943,1288.1432;1297.7615;1307.5194;1317.4064;1327.4972;1337.5942,0.984495;0.996935;0.969763;0.974112;0.947208;0.871723,13.2897,11.2169,18.093,12.506280;12.455958;11.216918;12.585704;12.880413;18.093023,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,-1,20190526_082853,MZMOTE_LULAB_380_500,0.5,5.356805e-08,1.244943e-10,0.006656053,1279.9825,1339.992,6000,-45.238372802734375,-7.310088634490967,-18.85778147570292,37.92828416824341,1337.4564,1302.1756,6,4.84686,0.186506,-0.186506,-0.193777;-0.194560;-0.216051;-0.192554;-0.188149;-0.133943,1288.1432;1297.7615;1307.5194;1317.4064;1327.4972;1337.5942,0.984495;0.996935;0.969763;0.974112;0.947208;0.871723,13.2897,11.2169,18.093,12.506280;12.455958;11.216918;12.585704;12.880413;18.093023,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-2.0,6.76181e-08,1.262958e-10,0.006389174,1279.9827,1339.9886,6000,-44.71141815185547,-6.752494812011719,-18.33058496236801,37.95892333984375,1338.2661,1293.9793,6,4.24991,0.176067,-0.176067,-0.179314;-0.155057;-0.183406;-0.170269;-0.174469;-0.193886,1288.8392;1298.3379;1308.0208;1317.8665;1327.7807;1337.9645,0.997248;0.994204;0.983136;0.989044;0.998310;0.867544,12.1267,10.9598,13.7043,11.850453;13.704338;11.586092;12.480022;12.179589;10.959836,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.5,6.76181e-08,1.262958e-10,0.006389174,1279.9828,1339.9918,6000,-44.80190658569336,-6.771684646606445,-18.351691401243208,38.030221939086914,1338.2762,1293.9596,6,4.24991,0.176067,-0.176067,-0.179314;-0.155057;-0.183406;-0.170269;-0.174469;-0.193886,1288.8392;1298.3379;1308.0208;1317.8665;1327.7807;1337.9645,0.997248;0.994204;0.983136;0.989044;0.998310;0.867544,12.1267,10.9598,13.7043,11.850453;13.704338;11.586092;12.480022;12.179589;10.959836,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.0,6.76181e-08,1.262958e-10,0.006389174,1279.9831,1339.9906,6000,-44.72346115112305,-6.805017948150635,-18.36031166124344,37.91844320297241,1338.2358,1293.9604,6,4.24991,0.176067,-0.176067,-0.179314;-0.155057;-0.183406;-0.170269;-0.174469;-0.193886,1288.8392;1298.3379;1308.0208;1317.8665;1327.7807;1337.9645,0.997248;0.994204;0.983136;0.989044;0.998310;0.867544,12.1267,10.9598,13.7043,11.850453;13.704338;11.586092;12.480022;12.179589;10.959836,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-0.5,6.76181e-08,1.262958e-10,0.006389174,1279.9835,1339.9927,6000,-44.52934646606445,-6.82380485534668,-18.335319529771805,37.70554161071777,1338.1433,1293.8898,6,4.24991,0.176067,-0.176067,-0.179314;-0.155057;-0.183406;-0.170269;-0.174469;-0.193886,1288.8392;1298.3379;1308.0208;1317.8665;1327.7807;1337.9645,0.997248;0.994204;0.983136;0.989044;0.998310;0.867544,12.1267,10.9598,13.7043,11.850453;13.704338;11.586092;12.480022;12.179589;10.959836,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,0.0,6.76181e-08,1.262958e-10,0.006389174,1279.9831,1339.9938,6000,-44.52128982543945,-6.842343807220459,-18.316097684144975,37.678946018218994,1337.9144,1293.8683,6,4.24991,0.176067,-0.176067,-0.179314;-0.155057;-0.183406;-0.170269;-0.174469;-0.193886,1288.8392;1298.3379;1308.0208;1317.8665;1327.7807;1337.9645,0.997248;0.994204;0.983136;0.989044;0.998310;0.867544,12.1267,10.9598,13.7043,11.850453;13.704338;11.586092;12.480022;12.179589;10.959836,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,0.5,6.76181e-08,1.262958e-10,0.006389174,1279.9832,1339.9936,6000,-44.49516677856445,-6.829190731048584,-18.319219477176667,37.66597604751587,1337.8232,1293.2596,6,4.24991,0.176067,-0.176067,-0.179314;-0.155057;-0.183406;-0.170269;-0.174469;-0.193886,1288.8392;1298.3379;1308.0208;1317.8665;1327.7807;1337.9645,0.997248;0.994204;0.983136;0.989044;0.998310;0.867544,12.1267,10.9598,13.7043,11.850453;13.704338;11.586092;12.480022;12.179589;10.959836,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-3,20190526_082853,MZMOTE_LULAB_380_500,-2.0,3.847792e-08,1.17707e-10,0.006725123,1279.9823,1339.9924,6000,-44.08931350708008,-6.4340105056762695,-17.85514220046997,37.65530300140381,1336.4595,1302.0902,6,4.82761,0.174901,-0.174901,-0.154880;-0.210811;-0.168371;-0.168017;-0.187509;-0.159817,1286.9361;1296.4889;1306.2504;1316.0425;1326.0634;1336.1648,0.944110;0.929812;0.980656;0.994186;0.996884;0.986334,13.9524,11.4501,15.585,15.585009;11.450073;14.336199;14.366428;12.873045;15.103550,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.5,3.847792e-08,1.17707e-10,0.006725123,1279.9826,1339.9912,6000,-44.05575942993164,-6.448244571685791,-17.860947281837465,37.60751485824585,1336.4287,1301.5829,6,4.82761,0.174901,-0.174901,-0.154880;-0.210811;-0.168371;-0.168017;-0.187509;-0.159817,1286.9361;1296.4889;1306.2504;1316.0425;1326.0634;1336.1648,0.944110;0.929812;0.980656;0.994186;0.996884;0.986334,13.9524,11.4501,15.585,15.585009;11.450073;14.336199;14.366428;12.873045;15.103550,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.0,3.847792e-08,1.17707e-10,0.006725123,1279.983,1339.9934,6000,-43.94338607788086,-6.390260696411133,-17.84148821234703,37.55312538146973,1336.3263,1301.4496,6,4.82761,0.174901,-0.174901,-0.154880;-0.210811;-0.168371;-0.168017;-0.187509;-0.159817,1286.9361;1296.4889;1306.2504;1316.0425;1326.0634;1336.1648,0.944110;0.929812;0.980656;0.994186;0.996884;0.986334,13.9524,11.4501,15.585,15.585009;11.450073;14.336199;14.366428;12.873045;15.103550,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-3,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.847792e-08,1.17707e-10,0.006725123,1279.983,1339.9934,6000,-43.940120697021484,-6.458221435546875,-17.842092587868372,37.48189926147461,1336.2578,1301.5824,6,4.82761,0.174901,-0.174901,-0.154880;-0.210811;-0.168371;-0.168017;-0.187509;-0.159817,1286.9361;1296.4889;1306.2504;1316.0425;1326.0634;1336.1648,0.944110;0.929812;0.980656;0.994186;0.996884;0.986334,13.9524,11.4501,15.585,15.585009;11.450073;14.336199;14.366428;12.873045;15.103550,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-3,20190526_082853,MZMOTE_LULAB_380_500,0.0,3.847792e-08,1.17707e-10,0.006725123,1279.9828,1339.9934,6000,-43.86239242553711,-6.426197528839111,-17.84154571564992,37.436194896698,1336.1571,1301.429,6,4.82761,0.174901,-0.174901,-0.154880;-0.210811;-0.168371;-0.168017;-0.187509;-0.159817,1286.9361;1296.4889;1306.2504;1316.0425;1326.0634;1336.1648,0.944110;0.929812;0.980656;0.994186;0.996884;0.986334,13.9524,11.4501,15.585,15.585009;11.450073;14.336199;14.366428;12.873045;15.103550,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-3,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.847792e-08,1.17707e-10,0.006725123,1279.9836,1339.9939,6000,-43.945457458496094,-6.53144645690918,-17.880192608118058,37.414011001586914,1336.0753,1301.582,6,4.82761,0.174901,-0.174901,-0.154880;-0.210811;-0.168371;-0.168017;-0.187509;-0.159817,1286.9361;1296.4889;1306.2504;1316.0425;1326.0634;1336.1648,0.944110;0.929812;0.980656;0.994186;0.996884;0.986334,13.9524,11.4501,15.585,15.585009;11.450073;14.336199;14.366428;12.873045;15.103550,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-2.0,5.937685e-08,1.225671e-10,0.006824251,1279.9821,1339.9896,6000,-44.46560287475586,-7.65479040145874,-18.669235438426334,36.81081247329712,1334.0052,1299.4143,7,3.61687,0.184045,-0.154657,-0.205063;-0.202114;-0.213577;-0.186971;-0.186103;-0.191629;0.102857,1284.6125;1294.2036;1303.7310;1313.6653;1323.5832;1333.6302;1339.8767,0.981428;0.952134;0.996298;0.991001;0.988219;0.995885;0.551906,10.3775,8.46737,17.582,8.818937;8.947593;8.467368;9.672261;9.717402;9.437196;17.582020,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.5,5.937685e-08,1.225671e-10,0.006824251,1279.9826,1339.9918,6000,-44.54907989501953,-7.70183801651001,-18.647528362989426,36.84724187850952,1333.9161,1299.4045,7,3.61687,0.184045,-0.154657,-0.205063;-0.202114;-0.213577;-0.186971;-0.186103;-0.191629;0.102857,1284.6125;1294.2036;1303.7310;1313.6653;1323.5832;1333.6302;1339.8767,0.981428;0.952134;0.996298;0.991001;0.988219;0.995885;0.551906,10.3775,8.46737,17.582,8.818937;8.947593;8.467368;9.672261;9.717402;9.437196;17.582020,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.0,5.937685e-08,1.225671e-10,0.006824251,1279.982,1339.9913,6000,-44.840675354003906,-7.734311103820801,-18.67886799677213,37.106364250183105,1333.8429,1298.8145,7,3.61687,0.184045,-0.154657,-0.205063;-0.202114;-0.213577;-0.186971;-0.186103;-0.191629;0.102857,1284.6125;1294.2036;1303.7310;1313.6653;1323.5832;1333.6302;1339.8767,0.981428;0.952134;0.996298;0.991001;0.988219;0.995885;0.551906,10.3775,8.46737,17.582,8.818937;8.947593;8.467368;9.672261;9.717402;9.437196;17.582020,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-0.5,5.937685e-08,1.225671e-10,0.006824251,1279.9826,1339.9909,6000,-44.6960334777832,-7.697438716888428,-18.676817254622776,36.998594760894775,1333.6853,1298.8141,7,3.61687,0.184045,-0.154657,-0.205063;-0.202114;-0.213577;-0.186971;-0.186103;-0.191629;0.102857,1284.6125;1294.2036;1303.7310;1313.6653;1323.5832;1333.6302;1339.8767,0.981428;0.952134;0.996298;0.991001;0.988219;0.995885;0.551906,10.3775,8.46737,17.582,8.818937;8.947593;8.467368;9.672261;9.717402;9.437196;17.582020,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,0.0,5.937685e-08,1.225671e-10,0.006824251,1279.9826,1339.9899,6000,-44.67965316772461,-7.687614917755127,-18.71060153325399,36.99203824996948,1333.6234,1298.8141,7,3.61687,0.184045,-0.154657,-0.205063;-0.202114;-0.213577;-0.186971;-0.186103;-0.191629;0.102857,1284.6125;1294.2036;1303.7310;1313.6653;1323.5832;1333.6302;1339.8767,0.981428;0.952134;0.996298;0.991001;0.988219;0.995885;0.551906,10.3775,8.46737,17.582,8.818937;8.947593;8.467368;9.672261;9.717402;9.437196;17.582020,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,0.5,5.937685e-08,1.225671e-10,0.006824251,1279.9834,1339.9928,6000,-44.916419982910156,-7.749718189239502,-18.73264257454872,37.166701793670654,1333.5331,1298.795,7,3.61687,0.184045,-0.154657,-0.205063;-0.202114;-0.213577;-0.186971;-0.186103;-0.191629;0.102857,1284.6125;1294.2036;1303.7310;1313.6653;1323.5832;1333.6302;1339.8767,0.981428;0.952134;0.996298;0.991001;0.988219;0.995885;0.551906,10.3775,8.46737,17.582,8.818937;8.947593;8.467368;9.672261;9.717402;9.437196;17.582020,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,-4,20190526_082853,MZMOTE_LULAB_380_500,-2.0,7.64046e-08,1.268405e-10,0.006439532,1279.9827,1339.9922,6000,-43.22704315185547,-7.154494285583496,-18.17646907567978,36.07254886627197,1330.7362,1295.9674,6,5.28232,0.184144,-0.184144,-0.181211;-0.187669;-0.187971;-0.180691;-0.173194;-0.194126,1281.7289;1291.2305;1300.6776;1310.5983;1320.2747;1330.3633,0.976816;0.990946;0.989186;0.985225;0.992838;0.987463,14.3619,13.6054,15.2497,14.575025;14.073540;14.050865;14.616970;15.249701;13.605416,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
