lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_a,extinction_ratio_db,vpi_at_dc_bias_v,source_file
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,-1.0,1.991348e-09,44.437602388687445,6.2123,"data\HY202103\D08\20190712_113254\HY202103_D08_(-3,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.080321e-09,44.05766892202293,5.77936,"data\HY202103\D08\20190712_113254\HY202103_D08_(-3,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,0.0,1.152061e-11,45.116611194776496,5.42605,"data\HY202103\D08\20190712_113254\HY202103_D08_(-3,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-3,2,20190712_113254,MZMCTE_LULAB_450_500,0.5,3.953868e-09,44.927863887286954,5.12973,"data\HY202103\D08\20190712_113254\HY202103_D08_(-3,2)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-4,-1,20190712_113254,MZMCTE_LULAB_450_500,-2.0,4.770344e-09,45.170463910611,43.2768,"data\HY202103\D08\20190712_113254\HY202103_D08_(-4,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-4,-1,20190712_113254,MZMCTE_LULAB_450_500,-1.5,3.719777e-09,45.317896229004994,35.4077,"data\HY202103\D08\20190712_113254\HY202103_D08_(-4,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-4,-1,20190712_113254,MZMCTE_LULAB_450_500,-1.0,2.718284e-09,44.262620048717935,29.9969,"data\HY202103\D08\20190712_113254\HY202103_D08_(-4,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-4,-1,20190712_113254,MZMCTE_LULAB_450_500,-0.5,1.525717e-09,43.54705671865702,26.0388,"data\HY202103\D08\20190712_113254\HY202103_D08_(-4,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-4,-1,20190712_113254,MZMCTE_LULAB_450_500,0.0,1.414949e-11,43.396205426376355,23.0134,"data\HY202103\D08\20190712_113254\HY202103_D08_(-4,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,-4,-1,20190712_113254,MZMCTE_LULAB_450_500,0.5,4.243506e-09,42.204299146029136,20.6234,"data\HY202103\D08\20190712_113254\HY202103_D08_(-4,-1)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,-4,20190712_113254,MZMCTE_LULAB_450_500,-2.0,3.970598e-09,43.89125070078306,19.5447,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,-4)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,-4,20190712_113254,MZMCTE_LULAB_450_500,-1.5,2.943566e-09,43.68571780258456,16.804,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,-4)_LION1_DCM_LMZC.xml"
HY202103,D08,DCM_LMZC,0,-4,20190712_113254,MZMCTE_LULAB_450_500,-1.0,2.07831e-09,46.50974796831058,14.7712,"data\HY202103\D08\20190712_113254\HY202103_D08_(0,-4)_LION1_DCM_LMZC.xml"
