lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_a,extinction_ratio_db,vpi_at_dc_bias_v,source_file
HY202103,D08,DCM_LMZO,-1,-3,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.272594e-10,37.39522361755371,11.9092,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,-3,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.65842e-08,37.53580617904663,11.1007,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,3,20190526_082853,MZMOTE_LULAB_380_500,-2.0,9.686438e-08,37.57668924331665,17.9841,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,3,20190526_082853,MZMOTE_LULAB_380_500,-1.5,7.614299e-08,37.72336769104004,20.805,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,3,20190526_082853,MZMOTE_LULAB_380_500,-1.0,5.356805e-08,37.88347339630127,14.6521,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,3,20190526_082853,MZMOTE_LULAB_380_500,-0.5,2.815207e-08,37.81162977218628,12.3084,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,3,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.244943e-10,37.919315338134766,10.948,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-1,3,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.199777e-08,37.92828416824341,10.0208,"data\HY202103\D08\20190526_082853\HY202103_D08_(-1,3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-2.0,1.251987e-07,37.95892333984375,23.3618,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.5,9.75641e-08,38.030221939086914,17.3235,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.0,6.76181e-08,37.91844320297241,12.9792,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.502324e-08,37.70554161071777,11.5072,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.262958e-10,37.678946018218994,10.6126,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,-3,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.876914e-08,37.66597604751587,9.95997,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,0,20190526_082853,MZMOTE_LULAB_380_500,-2.0,7.147676e-08,37.65530300140381,23.5652,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,0,20190526_082853,MZMOTE_LULAB_380_500,-1.5,5.545294e-08,37.60751485824585,17.5951,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,0,20190526_082853,MZMOTE_LULAB_380_500,-1.0,3.847792e-08,37.55312538146973,14.8672,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,0,20190526_082853,MZMOTE_LULAB_380_500,-0.5,1.992504e-08,37.48189926147461,13.2081,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,0,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.17707e-10,37.436194896698,12.0558,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,0,20190526_082853,MZMOTE_LULAB_380_500,0.5,2.393589e-08,37.414011001586914,11.1923,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,2,20190526_082853,MZMOTE_LULAB_380_500,-2.0,1.091537e-07,36.81081247329712,14.0667,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,2,20190526_082853,MZMOTE_LULAB_380_500,-1.5,8.536042e-08,36.84724187850952,12.2378,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,2,20190526_082853,MZMOTE_LULAB_380_500,-1.0,5.937685e-08,37.106364250183105,10.9168,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,2,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.083368e-08,36.998594760894775,9.89825,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,2,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.225671e-10,36.99203824996948,9.07998,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-3,2,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.444987e-08,37.166701793670654,8.40356,"data\HY202103\D08\20190526_082853\HY202103_D08_(-3,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-4,-1,20190526_082853,MZMOTE_LULAB_380_500,-2.0,1.424943e-07,36.07254886627197,16.4425,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-4,-1,20190526_082853,MZMOTE_LULAB_380_500,-1.5,1.106725e-07,36.085577964782715,15.5,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-4,-1,20190526_082853,MZMOTE_LULAB_380_500,-1.0,7.64046e-08,36.03069543838501,14.7112,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-4,-1,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.94353e-08,36.06926679611206,14.0379,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-4,-1,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.268405e-10,35.780466079711914,13.4539,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,-4,-1,20190526_082853,MZMOTE_LULAB_380_500,0.5,4.320871e-08,36.48899269104004,12.9408,"data\HY202103\D08\20190526_082853\HY202103_D08_(-4,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-4,20190526_082853,MZMOTE_LULAB_380_500,-2.0,1.43189e-07,37.07772636413574,16.1797,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-4,20190526_082853,MZMOTE_LULAB_380_500,-1.5,1.108341e-07,36.7597336769104,15.4699,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-4,20190526_082853,MZMOTE_LULAB_380_500,-1.0,7.636219e-08,36.853596210479736,14.9685,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-4,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.935005e-08,36.75461483001709,14.6402,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-4,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.259606e-10,36.58194351196289,14.4676,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,-4,20190526_082853,MZMOTE_LULAB_380_500,0.5,4.301263e-08,36.717549324035645,14.4474,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,-4)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,0,20190526_082853,MZMOTE_LULAB_380_500,-2.0,1.332839e-07,35.301613330841064,28.2567,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,0,20190526_082853,MZMOTE_LULAB_380_500,-1.5,1.040551e-07,35.30667686462402,25.6885,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,0,20190526_082853,MZMOTE_LULAB_380_500,-1.0,7.203803e-08,35.612685203552246,23.5985,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,0,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.713953e-08,35.17537021636963,21.8606,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,0,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.206398e-10,35.17662572860718,20.3899,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,0,20190526_082853,MZMOTE_LULAB_380_500,0.5,4.064977e-08,35.26550531387329,19.1272,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,2,20190526_082853,MZMOTE_LULAB_380_500,-2.0,6.379297e-08,37.32223320007324,14.6991,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,2,20190526_082853,MZMOTE_LULAB_380_500,-1.5,4.959303e-08,37.21700572967529,13.1542,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,2,20190526_082853,MZMOTE_LULAB_380_500,-1.0,3.444476e-08,37.215906620025635,12.0688,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,2,20190526_082853,MZMOTE_LULAB_380_500,-0.5,1.784391e-08,37.2147479057312,11.3014,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,2,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.060171e-10,37.163330078125,10.785,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,0,2,20190526_082853,MZMOTE_LULAB_380_500,0.5,2.13959e-08,37.02892780303955,10.4984,"data\HY202103\D08\20190526_082853\HY202103_D08_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-1,20190526_082853,MZMOTE_LULAB_380_500,-2.0,6.58043e-08,36.37015676498413,15.4322,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-1,20190526_082853,MZMOTE_LULAB_380_500,-1.5,5.102763e-08,36.14994955062866,13.7813,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-1,20190526_082853,MZMOTE_LULAB_380_500,-1.0,3.536833e-08,36.061630725860596,12.6345,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-1,20190526_082853,MZMOTE_LULAB_380_500,-0.5,1.825732e-08,36.086012840270996,11.8041,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-1,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.062266e-10,35.952112674713135,11.1905,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-1,20190526_082853,MZMOTE_LULAB_380_500,0.5,2.173347e-08,36.23384094238281,10.7363,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-2.0,1.179658e-07,36.95656156539917,15.825,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.5,9.17087e-08,37.027400970458984,14.2324,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-1.0,6.346043e-08,37.11444568634033,13.3923,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,-0.5,3.284118e-08,37.18327760696411,12.9477,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.230279e-10,37.28909254074097,12.7513,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,-3,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.643905e-08,37.02657127380371,12.7346,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,2,20190526_082853,MZMOTE_LULAB_380_500,-2.0,7.353776e-08,36.6852240562439,18.6789,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,2,20190526_082853,MZMOTE_LULAB_380_500,-1.5,5.704051e-08,36.627219676971436,16.5184,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,2,20190526_082853,MZMOTE_LULAB_380_500,-1.0,3.94475e-08,36.7859148979187,14.8488,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,2,20190526_082853,MZMOTE_LULAB_380_500,-0.5,2.042026e-08,36.99086046218872,13.5117,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,2,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.006959e-10,36.892552852630615,12.4122,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,2,2,20190526_082853,MZMOTE_LULAB_380_500,0.5,2.430942e-08,37.037099838256836,11.4895,"data\HY202103\D08\20190526_082853\HY202103_D08_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,0,20190526_082853,MZMOTE_LULAB_380_500,-2.0,9.644148e-08,34.58833408355713,19.8914,"data\HY202103\D08\20190526_082853\HY202103_D08_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,0,20190526_082853,MZMOTE_LULAB_380_500,-1.5,7.547914e-08,34.78913974761963,16.1307,"data\HY202103\D08\20190526_082853\HY202103_D08_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,0,20190526_082853,MZMOTE_LULAB_380_500,-1.0,5.300257e-08,34.78897190093994,13.8764,"data\HY202103\D08\20190526_082853\HY202103_D08_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,0,20190526_082853,MZMOTE_LULAB_380_500,-0.5,2.789925e-08,34.319453716278076,12.3118,"data\HY202103\D08\20190526_082853\HY202103_D08_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,0,20190526_082853,MZMOTE_LULAB_380_500,0.0,1.425515e-10,33.990102767944336,11.1358,"data\HY202103\D08\20190526_082853\HY202103_D08_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D08,DCM_LMZO,3,0,20190526_082853,MZMOTE_LULAB_380_500,0.5,3.188872e-08,34.15862464904785,10.2065,"data\HY202103\D08\20190526_082853\HY202103_D08_(3,0)_LION1_DCM_LMZO.xml"
